RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThree AmericanName,MMR Current AvgPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
37285,0,3/3/2009,MANHEIM,2004,5,MITSUBISHI,ENDEAVOR FWD 3.8L V6,XLS,4D SPORT UTILITY XLS,SILVER,AUTO,2,Covers,77557,OTHER ASIAN,MEDIUM SUV,OTHER,5739,NULL,NULL,18881,30331,GA,7765,0,569
37297,0,3/3/2009,MANHEIM,2005,4,KIA,SPECTRA 2.0L I4 EFI,EX,4D SEDAN EX,GOLD,AUTO,1,Alloy,72520,OTHER ASIAN,MEDIUM,OTHER,3508,NULL,NULL,18881,30331,GA,5010,0,569
37303,0,3/3/2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,71149,AMERICAN,MEDIUM,CHRYSLER,5372,NULL,NULL,18881,30331,GA,5830,0,1155
37340,0,3/17/2009,MANHEIM,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,69346,AMERICAN,LARGE,GM,6977,NULL,NULL,18111,30331,GA,7745,0,1703
37354,0,3/24/2009,MANHEIM,2002,7,FORD,F150 PICKUP 2WD V6 4,XL,REG CAB 4.2L XL,BLACK,MANUAL,1,Alloy,89746,AMERICAN,LARGE TRUCK,FORD,8081,NULL,NULL,18880,30331,GA,3810,0,894
37359,0,9/29/2009,MANHEIM,2006,3,SCION,XB 1.5L I4 EFI,Bas,4D WAGON,GREY,AUTO,2,Covers,85563,OTHER ASIAN,MEDIUM,OTHER,8038,NULL,NULL,18111,30331,GA,7745,0,594
37383,1,10/13/2009,MANHEIM,2004,5,HONDA,ACCORD V6 3.0L V6 EF,EX,2D COUPE EX AUTO,WHITE,AUTO,1,Alloy,75287,TOP LINE ASIAN,MEDIUM,OTHER,8315,NULL,NULL,18881,30331,GA,9280,0,1155
37393,0,10/13/2009,MANHEIM,2006,3,KIA,OPTIMA 4C 2.4L I4 MP,LX,4D SEDAN LX,BLACK,AUTO,1,Alloy,45406,OTHER ASIAN,MEDIUM,OTHER,4335,NULL,NULL,18881,30331,GA,7465,0,623
37405,0,10/20/2009,MANHEIM,2005,4,DODGE,NEON 2.0L I4 SFI,SXT,4D SEDAN,WHITE,AUTO,1,Alloy,74467,AMERICAN,COMPACT,CHRYSLER,3986,NULL,NULL,18111,30331,GA,4710,0,686
37416,0,10/20/2009,MANHEIM,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,WHITE,AUTO,1,Alloy,56903,AMERICAN,LARGE,GM,4009,NULL,NULL,18111,30331,GA,6830,0,1500
37431,0,10/27/2009,MANHEIM,2006,3,CHEVROLET,COBALT 2.2L I4 MPI,LS,2D COUPE,BLACK,AUTO,2,Covers,82794,AMERICAN,COMPACT,GM,4746,NULL,NULL,18111,30331,GA,5730,0,853
37476,1,11/17/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,77066,AMERICAN,MEDIUM,CHRYSLER,5010,NULL,NULL,18111,30331,GA,4910,0,1389
37507,0,5/11/2010,MANHEIM,2005,5,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L STX,GREY,AUTO,1,Alloy,84220,AMERICAN,LARGE TRUCK,FORD,7558,NULL,NULL,8172,30331,GA,8745,0,853
37518,0,5/18/2010,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN,BLUE,AUTO,NULL,NULL,65314,OTHER ASIAN,MEDIUM,OTHER,4483,NULL,NULL,18111,30331,GA,6030,0,533
37539,1,5/25/2010,MANHEIM,2006,4,SUZUKI,RENO,,4D SEDAN,BLUE,AUTO,2,Covers,86182,OTHER ASIAN,COMPACT,OTHER,3192,NULL,NULL,18881,30331,GA,4975,0,594
37545,1,5/25/2010,MANHEIM,2006,4,CHRYSLER,SEBRING V6,Tou,4D SEDAN LXI,WHITE,AUTO,1,Alloy,91448,AMERICAN,MEDIUM,CHRYSLER,5712,NULL,NULL,18881,30331,GA,5195,0,1485
37546,0,6/1/2010,MANHEIM,2004,6,DODGE,1500 RAM PICKUP 2WD,ST,QUAD CAB 5.7L,BLUE,AUTO,1,Alloy,60896,AMERICAN,LARGE TRUCK,CHRYSLER,7991,NULL,NULL,8172,30331,GA,9960,0,825
37556,1,6/8/2010,MANHEIM,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,WHITE,AUTO,NULL,NULL,62385,AMERICAN,MEDIUM,CHRYSLER,4370,NULL,NULL,18880,30331,GA,5595,0,1020
37557,0,6/8/2010,MANHEIM,2006,4,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,BEIGE,AUTO,1,Alloy,80974,AMERICAN,SMALL SUV,FORD,7045,NULL,NULL,18880,30331,GA,8065,0,983
37563,0,6/8/2010,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN,RED,AUTO,1,Alloy,64677,OTHER ASIAN,MEDIUM,OTHER,4699,NULL,NULL,18880,30331,GA,6450,0,533
37568,0,6/8/2010,MANHEIM,2006,4,DODGE,STRATUS 4C,SXT,4D SEDAN,BLACK,AUTO,1,Alloy,93745,AMERICAN,MEDIUM,CHRYSLER,4131,NULL,NULL,18880,30331,GA,5350,0,1341
37587,0,6/22/2010,MANHEIM,2005,5,TOYOTA,COROLLA,CE,4D SEDAN CE,WHITE,AUTO,2,Covers,68861,TOP LINE ASIAN,COMPACT,OTHER,4989,NULL,NULL,10315,30331,GA,7200,1,533
37591,0,6/29/2010,MANHEIM,2007,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLACK,AUTO,1,Alloy,80648,AMERICAN,VAN,CHRYSLER,10356,NULL,NULL,18111,30331,GA,8145,0,1763
37595,0,6/29/2010,MANHEIM,2005,5,PONTIAC,GRAND PRIX,Bas,4D SEDAN,SILVER,AUTO,2,Covers,73450,AMERICAN,LARGE,GM,4274,NULL,NULL,18111,30331,GA,7265,0,1974
37610,0,7/13/2010,MANHEIM,2005,5,MERCURY,MARINER 2WD V6,Bas,4D SUV 3.0L,BLACK,AUTO,1,Alloy,87348,AMERICAN,SMALL SUV,FORD,7319,NULL,NULL,8172,30331,GA,8365,0,983
37626,0,12/21/2010,MANHEIM,2006,4,MAZDA,MAZDA3,s,4D SEDAN S,BLACK,MANUAL,1,Alloy,78643,OTHER ASIAN,MEDIUM,OTHER,5780,NULL,NULL,18111,30331,GA,8010,0,1038
37629,0,12/21/2010,MANHEIM,2005,5,SATURN,VUE 2WD 4C,,4D CUV 2.2L,BLUE,MANUAL,1,Alloy,46214,AMERICAN,MEDIUM SUV,GM,4972,NO,GREEN,18111,30331,GA,5695,0,1116
37631,0,12/21/2010,MANHEIM,2008,2,CHEVROLET,HHR,LS,4D SUV 2.2L LS,ORANGE,AUTO,2,Covers,76077,AMERICAN,MEDIUM,GM,7620,NO,GREEN,8172,30331,GA,7300,0,803
37632,0,12/21/2010,MANHEIM,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,AUTO,2,Covers,66313,AMERICAN,COMPACT,GM,5705,NO,GREEN,18111,30331,GA,4575,0,728
37647,0,9/3/2009,MANHEIM,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GREY,AUTO,2,Covers,76112,AMERICAN,MEDIUM,CHRYSLER,4584,NULL,NULL,8655,60443,IL,5180,0,1155
37671,0,3/4/2010,MANHEIM,2003,7,FORD,FOCUS,SE,4D SEDAN SE,WHITE,AUTO,1,Alloy,66861,AMERICAN,COMPACT,FORD,2649,NULL,NULL,8655,60443,IL,5055,0,1320
37672,0,3/4/2010,MANHEIM,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,SILVER,AUTO,2,Covers,77859,AMERICAN,LARGE,GM,8048,NULL,NULL,8655,60443,IL,8410,0,1974
37677,0,3/4/2010,MANHEIM,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,GREEN,AUTO,1,Alloy,64038,AMERICAN,LARGE,GM,4568,NULL,NULL,8655,60443,IL,7795,0,1703
37687,1,4/8/2010,MANHEIM,2004,6,CHRYSLER,SEBRING V6,LXi,4D SEDAN LXI,RED,AUTO,1,Alloy,80883,AMERICAN,MEDIUM,CHRYSLER,4151,NULL,NULL,10430,60443,IL,4755,1,1373
37702,0,5/27/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN 2.5 S,GREY,AUTO,2,Covers,81105,TOP LINE ASIAN,MEDIUM,OTHER,8543,NULL,NULL,22808,60443,IL,8480,0,723
37706,0,6/11/2010,MANHEIM,2005,5,HONDA,CIVIC,VP,4D SEDAN DX AUTO,SILVER,AUTO,2,Covers,62689,TOP LINE ASIAN,COMPACT,OTHER,6796,NULL,NULL,1045,60443,IL,7200,1,630
37728,0,10/14/2010,MANHEIM,2007,3,MITSUBISHI,GALANT 4C,ES,4D SEDAN,GREEN,AUTO,1,Alloy,77257,OTHER ASIAN,MEDIUM,OTHER,6523,NULL,NULL,20833,60443,IL,7160,0,569
37760,0,2/11/2010,MANHEIM,2004,6,DODGE,STRATUS 4C,SE,4D SEDAN,GOLD,AUTO,1,Alloy,82657,AMERICAN,MEDIUM,CHRYSLER,3151,NULL,NULL,1231,89120,NV,4135,1,1243
37774,0,3/11/2010,MANHEIM,2005,5,HONDA,ACCORD 4C,LX,4D SEDAN LX AUTO,GOLD,AUTO,1,Alloy,83316,TOP LINE ASIAN,MEDIUM,OTHER,7251,NULL,NULL,1231,89120,NV,8770,1,594
37784,0,3/18/2010,MANHEIM,2008,2,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,2,Covers,53317,OTHER ASIAN,MEDIUM,OTHER,7252,NULL,NULL,22916,89120,NV,7450,0,505
37790,0,3/18/2010,MANHEIM,2007,3,TOYOTA,COROLLA,CE,4D SEDAN CE,BLACK,MANUAL,2,Covers,45228,TOP LINE ASIAN,COMPACT,OTHER,7563,NULL,NULL,22916,89120,NV,7485,0,482
37793,0,3/18/2010,MANHEIM,2008,2,TOYOTA,YARIS,Bas,4D SEDAN,WHITE,AUTO,2,Covers,41647,TOP LINE ASIAN,COMPACT,OTHER,8367,NULL,NULL,22916,89120,NV,9020,0,482
37795,0,3/18/2010,MANHEIM,2006,4,CHEVROLET,HHR,LT,4D SUV 2.2L LT,ORANGE,MANUAL,1,Alloy,50060,AMERICAN,MEDIUM,GM,6559,NULL,NULL,22916,89120,NV,7285,0,671
37808,0,5/13/2010,MANHEIM,2004,6,SATURN,ION,2,2D QUAD COUPE LEVEL 2,WHITE,AUTO,2,Covers,70673,AMERICAN,MEDIUM,GM,3966,NULL,NULL,1231,89120,NV,4335,1,803
37815,0,6/3/2010,MANHEIM,2005,5,CHEVROLET,COBALT,Bas,4D SEDAN,GOLD,AUTO,2,Covers,48930,AMERICAN,COMPACT,GM,4156,NULL,NULL,1231,89120,NV,5555,1,623
37822,0,6/24/2010,MANHEIM,2003,7,GMC,1500 SIERRA PICKUP 2,Sta,EXT CAB 4.3L,WHITE,AUTO,1,Alloy,92795,AMERICAN,LARGE TRUCK,GM,5289,NULL,NULL,22916,89120,NV,8200,0,1785
37823,1,7/1/2010,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,WHITE,AUTO,1,Alloy,41769,AMERICAN,LARGE TRUCK,CHRYSLER,8157,NULL,NULL,1231,89120,NV,10580,1,693
37829,0,8/5/2010,MANHEIM,2007,3,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,BLUE,AUTO,2,Covers,59970,AMERICAN,MEDIUM,CHRYSLER,6941,NULL,NULL,1231,89120,NV,7800,1,920
37846,0,9/30/2010,MANHEIM,2004,6,DODGE,DAKOTA PICKUP 2WD V8,SLT,QUAD CAB 4.7L SLT,BLACK,AUTO,1,Alloy,80336,AMERICAN,SMALL TRUCK,CHRYSLER,5490,NULL,NULL,1231,89120,NV,7600,1,1633
37848,0,10/7/2010,MANHEIM,2007,3,FORD,F150 PICKUP 2WD V8,STX,EXT CAB 4.6L FX2 SPORT,GOLD,AUTO,1,Alloy,87634,AMERICAN,LARGE TRUCK,FORD,15245,NULL,NULL,1231,89120,NV,10180,1,853
37856,0,10/14/2010,MANHEIM,2006,4,DODGE,DAKOTA PICKUP 2WD V8,SLT,QUAD CAB 4.7L SLT,SILVER,AUTO,1,Alloy,92854,AMERICAN,SMALL TRUCK,CHRYSLER,8226,NULL,NULL,1231,89120,NV,7470,1,1774
37858,0,10/14/2010,MANHEIM,2003,7,MITSUBISHI,ECLIPSE,Spy,2D SPYDER GS,GREEN,AUTO,1,Alloy,37181,OTHER ASIAN,SPORTS,OTHER,3385,NULL,NULL,1231,89120,NV,5985,1,762
37866,0,10/28/2010,MANHEIM,2008,2,SATURN,AURA V6,XE,4D SEDAN XE,BEIGE,AUTO,1,Alloy,87884,AMERICAN,MEDIUM,GM,8874,NULL,NULL,22916,89120,NV,7570,0,1373
37878,0,12/9/2010,MANHEIM,2006,4,DODGE,STRATUS V6,SXT,4D SEDAN,BLUE,AUTO,1,Alloy,97301,AMERICAN,MEDIUM,CHRYSLER,3740,NO,GREEN,22916,89120,NV,4235,0,1630
37880,0,12/9/2010,MANHEIM,2007,3,PONTIAC,G6 V6,Bas,4D SEDAN,RED,AUTO,1,Alloy,67470,AMERICAN,MEDIUM,GM,7576,NO,GREEN,22916,89120,NV,7570,0,1118
37888,0,4/3/2009,MANHEIM,2003,6,FORD,MUSTANG V6 3.8L V6 E,Bas,2D CONVERTIBLE,RED,AUTO,1,Alloy,66325,AMERICAN,SPORTS,FORD,5437,NULL,NULL,22916,89165,NV,6905,0,1028
37906,0,4/24/2009,MANHEIM,2004,5,FORD,FREESTAR FWD V6 3.9L,SE,PASSENGER 3.9L SE,RED,AUTO,1,Alloy,46911,AMERICAN,VAN,FORD,4100,NULL,NULL,22916,89165,NV,5270,0,1046
37913,0,4/24/2009,MANHEIM,2004,5,HYUNDAI,ACCENT 1.6L I-4 MPI,Bas,2D HATCHBACK,BLACK,MANUAL,1,Alloy,55971,OTHER ASIAN,COMPACT,OTHER,2587,NULL,NULL,22916,89165,NV,2775,0,754
37916,0,5/1/2009,MANHEIM,2002,7,PONTIAC,GRAND PRIX 3.8L V6 M,GT,4D SEDAN GT,BLUE,AUTO,1,Alloy,84855,AMERICAN,LARGE,GM,2961,NULL,NULL,22916,89165,NV,4185,0,2452
37957,0,5/22/2009,MANHEIM,2004,5,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,97485,AMERICAN,LARGE,GM,3643,NULL,NULL,22916,89165,NV,4200,0,2351
37969,0,5/29/2009,MANHEIM,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,GREY,AUTO,1,Alloy,68999,AMERICAN,LARGE,GM,4573,NULL,NULL,22916,89165,NV,6205,0,1703
37971,0,5/29/2009,MANHEIM,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,GREEN,AUTO,1,Alloy,65744,AMERICAN,MEDIUM,GM,6935,NULL,NULL,22916,89165,NV,7005,0,1118
37975,0,5/29/2009,MANHEIM,2003,6,OLDSMOBILE,ALERO 4C 2.2L I4 MPI,GL,4D SEDAN GL2,WHITE,AUTO,1,Alloy,77893,AMERICAN,MEDIUM,GM,2560,NULL,NULL,22916,89165,NV,3985,0,1806
37977,0,5/29/2009,MANHEIM,2002,7,GMC,SONOMA PICKUP 2WD V6,SL,EXT CAB 4.3L,BROWN,AUTO,1,Alloy,66010,AMERICAN,SMALL TRUCK,GM,3875,NULL,NULL,22916,89165,NV,4985,0,1515
37980,0,5/29/2009,MANHEIM,2002,7,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,RED,AUTO,1,Alloy,87945,AMERICAN,MEDIUM,FORD,2140,NULL,NULL,22916,89165,NV,3585,0,1283
38005,0,6/19/2009,MANHEIM,2002,7,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SE SVG,SILVER,AUTO,1,Alloy,63063,AMERICAN,MEDIUM,FORD,2296,NULL,NULL,22916,89165,NV,3685,0,1125
38006,0,6/19/2009,MANHEIM,2003,6,CHRYSLER,PT CRUISER 2.4L I4 M,Bas,4D SEDAN,BLACK,MANUAL,3,Special,78868,AMERICAN,MEDIUM,CHRYSLER,2910,NULL,NULL,22916,89165,NV,3685,0,1689
38011,0,10/30/2009,MANHEIM,2006,3,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,BLUE,AUTO,1,Alloy,45357,AMERICAN,MEDIUM,CHRYSLER,5010,NULL,NULL,21053,89165,NV,5805,0,975
38012,0,10/30/2009,MANHEIM,2006,3,DODGE,DURANGO 2WD V8 5.7L,Adv,4D SUV 5.7L HEMI SLT,SILVER,AUTO,1,Alloy,70467,AMERICAN,MEDIUM SUV,CHRYSLER,9683,NULL,NULL,22916,89165,NV,9230,0,1389
38026,0,11/6/2009,MANHEIM,2003,6,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,87796,AMERICAN,MEDIUM SUV,GM,5512,NULL,NULL,22916,89165,NV,8520,0,2452
38034,0,11/13/2009,MANHEIM,2007,2,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,GREY,AUTO,1,Alloy,89491,AMERICAN,LARGE,FORD,7844,NULL,NULL,22916,89165,NV,6205,0,1633
38054,1,11/20/2009,MANHEIM,2003,6,CHEVROLET,1500 SILVERADO PICKU,W/T,EXT CAB 4.8L,GREY,AUTO,1,Alloy,74479,AMERICAN,LARGE TRUCK,GM,5580,NULL,NULL,22916,89165,NV,8720,0,2274
38059,0,11/30/2009,MANHEIM,2006,3,HYUNDAI,SONATA 4C,GL,4D SEDAN GLS,PURPLE,AUTO,2,Covers,60816,OTHER ASIAN,MEDIUM,OTHER,6096,NULL,NULL,1231,89165,NV,7000,1,728
38062,0,12/4/2009,MANHEIM,2006,3,SUZUKI,GRAND VITARA 2WD,,4D SPORT UTILITY PREMIUM,GREY,AUTO,1,Alloy,70409,OTHER ASIAN,MEDIUM SUV,OTHER,9413,NULL,NULL,21053,89165,NV,7520,0,1155
38063,0,12/4/2009,MANHEIM,2004,5,GMC,ENVOY 2WD V8,SLE,4D UTILITY XUV 5.3L SLE,GREY,AUTO,1,Alloy,84969,AMERICAN,MEDIUM SUV,GM,7777,NULL,NULL,22916,89165,NV,8685,0,2735
38068,0,12/4/2009,MANHEIM,2004,5,CHRYSLER,PACIFICA AWD,,4D SPORT TOURER,SILVER,AUTO,2,Covers,89277,AMERICAN,CROSSOVER,CHRYSLER,6911,NULL,NULL,22916,89165,NV,6070,0,2022
38071,0,12/4/2009,MANHEIM,2005,4,DODGE,DURANGO 2WD V8,Lim,4D SUV 5.7L LIMITED,BLUE,AUTO,1,Alloy,72708,AMERICAN,MEDIUM SUV,CHRYSLER,8867,NULL,NULL,21053,89165,NV,9020,0,1389
38074,0,12/11/2009,MANHEIM,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,GREY,AUTO,1,Alloy,51216,AMERICAN,MEDIUM,CHRYSLER,7965,NULL,NULL,20234,89165,NV,7635,0,920
38075,0,12/11/2009,MANHEIM,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,RED,AUTO,2,Covers,47215,AMERICAN,MEDIUM,CHRYSLER,8018,NULL,NULL,20234,89165,NV,7535,0,834
38076,1,12/11/2009,MANHEIM,2004,5,CHEVROLET,TAHOE 2WD,LS,4D SUV 4.8L LS,BLUE,AUTO,1,Alloy,83715,AMERICAN,LARGE SUV,GM,7124,NULL,NULL,20234,89165,NV,9085,0,1763
38079,0,12/11/2009,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,LX,MINIVAN 3.3L,WHITE,AUTO,2,Covers,71053,AMERICAN,VAN,CHRYSLER,7573,NULL,NULL,1051,89165,NV,6755,1,1623
38088,1,12/18/2009,MANHEIM,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,GREEN,AUTO,1,Alloy,61809,AMERICAN,VAN,CHRYSLER,5479,NULL,NULL,22916,89165,NV,6855,0,1411
38092,0,12/30/2009,MANHEIM,2004,5,DODGE,DURANGO 2WD V8,SLT,4D SUV 5.7L SLT,GREEN,AUTO,1,Alloy,84460,AMERICAN,MEDIUM SUV,CHRYSLER,7313,NULL,NULL,1231,89165,NV,7685,1,1503
38097,1,1/8/2010,MANHEIM,2006,4,NISSAN,TITAN PICKUP 2WD V8,LE,CREW CAB 5.6L,BLACK,AUTO,2,Covers,67325,TOP LINE ASIAN,LARGE TRUCK,OTHER,10206,NULL,NULL,1231,89165,NV,10210,1,1118
38101,0,1/15/2010,MANHEIM,2006,4,FORD,F150 PICKUP 2WD V8,STX,REG CAB 4.6L STX,WHITE,AUTO,1,Alloy,78932,AMERICAN,LARGE TRUCK,FORD,9526,NULL,NULL,22916,89165,NV,7220,0,803
38105,0,1/15/2010,MANHEIM,2002,8,SATURN,L SERIES,L10,4D SEDAN LS,BLUE,AUTO,2,Covers,95128,AMERICAN,MEDIUM,GM,2379,NULL,NULL,22916,89165,NV,2675,0,2074
38116,0,1/15/2010,MANHEIM,2007,3,CHRYSLER,SEBRING V6,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,51443,AMERICAN,MEDIUM,CHRYSLER,7706,NULL,NULL,20234,89165,NV,6905,0,1003
38143,1,6/11/2010,MANHEIM,2006,4,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,NULL,NULL,41014,OTHER ASIAN,MEDIUM,OTHER,4642,NULL,NULL,21053,89165,NV,5745,0,482
38156,0,6/18/2010,MANHEIM,2007,3,CHEVROLET,COBALT,LS,4D SEDAN LS,RED,MANUAL,3,Special,42223,AMERICAN,COMPACT,GM,5287,NULL,NULL,835,89165,NV,6030,0,623
38163,0,6/18/2010,MANHEIM,2005,5,PONTIAC,VIBE,Bas,4D WAGON,BLUE,AUTO,1,Alloy,75014,AMERICAN,MEDIUM,GM,5284,NULL,NULL,23657,89165,NV,6495,0,569
38169,0,6/25/2010,MANHEIM,2005,5,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,AUTO,2,Covers,75696,AMERICAN,MEDIUM,GM,4203,NULL,NULL,22916,89165,NV,5530,0,803
38171,0,6/25/2010,MANHEIM,2008,2,CHRYSLER,SEBRING 4C,LX,4D SEDAN LX,RED,AUTO,2,Covers,60885,AMERICAN,MEDIUM,CHRYSLER,8112,NULL,NULL,22916,89165,NV,7845,0,1020
38191,0,7/2/2010,MANHEIM,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,60412,AMERICAN,MEDIUM,CHRYSLER,6501,NULL,NULL,23657,89165,NV,6095,0,1215
38222,0,7/23/2010,MANHEIM,2005,5,KIA,SPECTRA,EX,4D SEDAN EX,SILVER,MANUAL,2,Covers,55677,OTHER ASIAN,MEDIUM,OTHER,3976,NULL,NULL,3453,89165,NV,5330,0,505
38251,0,8/6/2010,MANHEIM,2004,6,FORD,EXPEDITION 2WD V8,XLS,4D SUV 4.6L XLS,WHITE,AUTO,3,Special,82243,AMERICAN,LARGE SUV,FORD,5772,NULL,NULL,22916,89165,NV,8970,0,1113
38253,0,8/6/2010,MANHEIM,2005,5,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,SILVER,AUTO,2,Covers,97620,AMERICAN,VAN,CHRYSLER,4608,NULL,NULL,22916,89165,NV,4430,0,1918
38255,0,8/6/2010,MANHEIM,2008,2,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLACK,AUTO,2,Covers,68049,AMERICAN,MEDIUM,CHRYSLER,6595,NULL,NULL,23657,89165,NV,5855,0,1215
38260,0,9/15/2010,MANHEIM,2002,8,DODGE,CARAVAN GRAND FWD V6,EX,MINIVAN 3.8L EX,SILVER,AUTO,1,Alloy,94223,AMERICAN,VAN,CHRYSLER,3904,NO,GREEN,20833,75236,TX,4860,0,2218
38261,0,9/15/2010,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 5.7L SLT,GREY,AUTO,1,Alloy,78784,AMERICAN,LARGE TRUCK,CHRYSLER,9382,NULL,NULL,17212,75236,TX,11150,0,920
38262,0,9/15/2010,MANHEIM,2007,3,SATURN,AURA,XE,4D SEDAN XE,GREY,AUTO,1,Alloy,81923,AMERICAN,MEDIUM,GM,8156,NULL,NULL,20833,75236,TX,7685,0,1373
38276,0,9/22/2010,MANHEIM,2009,1,FORD,TAURUS,SE,4D SEDAN,RED,AUTO,1,Alloy,81692,AMERICAN,MEDIUM,FORD,8807,NULL,NULL,19064,75236,TX,7740,0,1633
38279,0,9/22/2010,MANHEIM,2005,5,DODGE,1500 RAM PICKUP 2WD,SLT,QUAD CAB 4.7L SLT,RED,AUTO,1,Alloy,78706,AMERICAN,LARGE TRUCK,CHRYSLER,7951,NO,GREEN,8655,75236,TX,10795,0,920
38290,0,9/29/2010,MANHEIM,2008,2,DODGE,AVENGER 4C,SE,4D SEDAN,WHITE,AUTO,2,Covers,58670,AMERICAN,MEDIUM,CHRYSLER,7789,NULL,NULL,20833,75236,TX,9160,0,920
38307,0,9/29/2010,MANHEIM,2005,5,SATURN,ION,3 R,2D QUAD COUPE LEVEL 3,SILVER,AUTO,1,Alloy,64149,AMERICAN,MEDIUM,GM,4896,NULL,NULL,20833,75236,TX,6470,0,923
38310,0,10/1/2010,MANHEIM,2005,5,SATURN,VUE AWD V6,,4D CUV 3.0L,RED,AUTO,1,Alloy,83258,AMERICAN,MEDIUM SUV,GM,5551,NULL,NULL,22808,75236,TX,7350,0,1633
38320,1,10/6/2010,MANHEIM,2005,5,FORD,EXPLORER 2WD V6,XLT,4D SUV 4.0L FFV XLT,WHITE,AUTO,1,Alloy,69669,AMERICAN,MEDIUM SUV,FORD,6846,NULL,NULL,8655,75236,TX,7385,0,1020
38346,0,10/13/2010,MANHEIM,2007,3,FORD,ESCAPE 2WD 4C,XLS,4D CUV 2.3L XLS,RED,AUTO,1,Alloy,67029,AMERICAN,SMALL SUV,FORD,7645,NULL,NULL,22808,75236,TX,8060,0,825
38351,0,10/13/2010,MANHEIM,2007,3,CHRYSLER,PACIFICA FWD,Tou,4D SPORT TOURING,RED,AUTO,1,Alloy,70550,AMERICAN,CROSSOVER,CHRYSLER,10218,NULL,NULL,52646,75236,TX,7940,0,1389
38368,1,10/15/2010,MANHEIM,2006,4,CHRYSLER,PT CRUISER,GT,4D SEDAN GT,BLACK,AUTO,1,Alloy,61200,AMERICAN,MEDIUM,CHRYSLER,6986,NULL,NULL,25100,75236,TX,6950,0,1313
38373,0,10/15/2010,MANHEIM,2003,7,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,GREY,AUTO,1,Alloy,61060,AMERICAN,SPORTS,FORD,4744,NULL,NULL,25100,75236,TX,6950,0,1028
38377,0,10/20/2010,MANHEIM,2004,6,CHEVROLET,AVALANCHE 1500 2WD V,150,4D SUV-PICKUP 5.3L,MAROON,AUTO,1,Alloy,85240,AMERICAN,LARGE TRUCK,GM,8769,YES,GREEN,8655,75236,TX,11305,0,1373
38379,0,10/20/2010,MANHEIM,2006,4,NISSAN,ALTIMA,Bas,4D SEDAN S,BLACK,AUTO,2,Covers,85619,TOP LINE ASIAN,MEDIUM,OTHER,7535,NULL,NULL,8655,75236,TX,7585,0,723
